#doc name topic proportion ...
0	choc1.txt	0	0.9994725215777587	1	5.27478422241306E-4	
1	choc10.txt	0	0.9997634369791862	1	2.365630208137581E-4	
2	choc2.txt	0	0.9992383646913735	1	7.616353086264555E-4	
3	choc3.txt	0	0.9993144469366371	1	6.855530633628691E-4	
4	choc4.txt	0	0.9993144469366371	1	6.855530633628691E-4	
5	choc5.txt	0	0.9992383646913735	1	7.616353086264555E-4	
6	choc6.txt	0	0.9995101698771254	1	4.89830122874514E-4	
7	choc7.txt	0	0.9994725215777587	1	5.27478422241306E-4	
8	choc8.txt	0	0.9988582239354389	1	0.0011417760645611394	
9	choc9.txt	0	0.9992383646913735	1	7.616353086264555E-4	
10	mov1.txt	1	0.9996818618565396	0	3.1813814346043676E-4	
11	mov2.txt	1	0.998099623387287	0	0.0019003766127130236	
12	mov3.txt	1	0.9997454441980236	0	2.5455580197650333E-4	
13	mov4.txt	1	0.9997063139257483	0	2.936860742518178E-4	
14	mov5.txt	1	0.9996529682704544	0	3.470317295457011E-4	
15	mov6.txt	1	0.9996818618565396	0	3.1813814346043676E-4	
16	mov7.txt	1	0.9995759415468569	0	4.240584531432217E-4	
17	mov8.txt	1	0.9995759415468569	0	4.240584531432217E-4	
18	zoo1.txt	1	0.9996818618565396	0	3.1813814346043676E-4	
19	zoo10.txt	1	0.9993642891994504	0	6.357108005495819E-4	
20	zoo2.txt	1	0.9996818618565396	0	3.1813814346043676E-4	
21	zoo3.txt	1	0.9990472805223545	0	9.527194776455478E-4	
22	zoo4.txt	1	0.9995759415468569	0	4.240584531432217E-4	
23	zoo5.txt	1	0.9996818618565396	0	3.1813814346043676E-4	
24	zoo6.txt	1	0.9990472805223545	0	9.527194776455478E-4	
25	zoo7.txt	1	0.9993642891994504	0	6.357108005495819E-4	
26	zoo8.txt	1	0.9994549666295779	0	5.450333704220662E-4	
27	zoo9.txt	1	0.9994549666295779	0	5.450333704220662E-4	
